id,stationName,latitude,longitude,addr,item,created_at,updated_at
276,죽항동,35.409278,127.384754,전북 남원시 비석길 72죽항동주민센터 옥상 (죽항동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
277,고창읍,35.438094,126.71279,전북 고창군 고창읍 월곡공원1길 36고창군여성회관,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
278,심원면,35.5241766,126.5508918,전북 고창군 심원면 심원로 211심원면사무소,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
279,부안읍,35.724299,126.734415,전북 부안군 행안면 변산로 16농업인 회관,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
280,새만금,35.6971,126.55916,전북 부안군 변산면 새만금로470(가력배수갑문관리소내),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
281,계화면,35.761674,126.698103,전북 부안군 계화면 간재로 405계화면사무소 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
282,요촌동,35.80491,126.891416,전북 김제시 요촌중길 50요촌동 주민센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
283,고산면,35.976403,127.205523,전북 완주군 고산면 고산로 69-13고산면주민자치센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
284,봉동읍,35.941567,127.165783,전북 완주군 봉동읍 삼봉로 9333층 옥외광장,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
285,구이면,35.728611,127.136111,전북 완주군 구이면 덕천전원길 232-58술테마박물관 부지,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
286,진안읍,35.797189,127.434893,전북 진안군 진안읍 진무로 1189진안군 보건소 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
287,운암면,35.610533,127.186217,전북 임실군 운암면 선거리51-10,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
288,임실읍,35.614526,127.286329,전북 임실군 임실읍 운수로 33-50청소년문화의집 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
289,관촌면,35.673703,127.270625,전북 임실군 관촌면 사선1길 13관촌면 행정복지센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
290,무주읍,36.008716,127.662077,전북 무주군 무주읍 향학로 49무주읍사무소 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
291,순창읍,35.3744761,127.1373331,전북 순창군 순창읍 경천로 33순창군청 3층 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
292,장수읍,35.6473136,127.5211775,전북 장수군 장수읍 호비로 10장수군청 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
293,서천읍,36.076309,126.698383,충남 서천군 서천읍 서천로14번길 20서천읍 문예의전당 주차장,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
294,서면,36.15287,126.549494,충남 서천군 서면 서인로 761서면보건지소옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
295,장항읍,36.0082698,126.6931231,"충남 서천군 장항읍 장산로 297한국철도시설공단 부지내, 공원로 지상 1층","SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
296,청송읍,36.429289,129.056178,경북 청송군 청송읍 금월로 230청송군 영농일자리지원센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
297,군산항,35.974693,126.58676,전북 군산시 서해로 194항만관리실 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
298,신흥,37.468333,126.635,인천 중구 서해대로 471(신흥동 2가)인천보건환경연구원 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
299,서해,37.460709,126.631266,인천광역시 중구 서해대로 365-1(항동7가),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
300,영종,37.494835,126.563919,인천광역시 중구 하늘중앙로 132영종하늘도서관 옥상 (중산동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
301,송림,37.473818,126.643199,인천 동구 금곡로 67(송림동)동구의회 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
302,구월동,37.449722,126.724167,인천 남동구 구월말로 7(구월동)구월4동 행정복지센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
303,숭의,37.4725,126.6686,인천 미추홀구 독정안길 26용정초등학교,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
304,석바위,37.457778,126.690833,인천 미추홀구 주안6동1587(석바위 삼거리),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
305,부평역,37.482874,126.704943,인천 부평구 광장로 지하15(부평동)부평역 7번 출구,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
306,남동,37.441164,126.706817,인천광역시 남동구 남동대로 668(구월동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
307,주안,37.455474,126.692888,인천광역시 미추홀구 구월남로 27주안도서관 옥상 (주안동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
308,부평,37.4903861,126.7236421,인천 부평구 부평대로88번길 19(부평동)인천부평동초등학교 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
309,연희,37.545556,126.675833,인천 서구 심곡로 98(심곡동)인천광역시 인재개발원 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
310,검단,37.602041,126.661444,인천 서구 검단로502번길 15(마전동)검단출장소 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
311,중봉,37.50353,126.64794,인천광역시 서구 중봉대로 274북항배후단지 제1호 완충녹지 (석남동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
312,계산,37.546111,126.730278,인천 계양구 계양산로134번길 18(계산동)계양도서관 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
313,고잔,37.404839,126.697158,인천 남동구 은봉로 82인천지방중소벤처기업청옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
314,서창,37.4274,126.7461,인천광역시 남동구 서창남로 101서창어울근린공원 지장 (서창동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
315,석남,37.502778,126.674722,인천 서구 거북로 116(석남동)석남2동 행정복지센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
316,송해,37.764444,126.463333,인천 강화군 송해면 전망대로 29(솔정리)송해면사무소 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
317,동춘,37.409493,126.678309,인천 연수구 원인재로 115(동춘동)연수구의회 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
318,운서,37.49659,126.487769,인천 중구 영종대로 85(운서동)영종도서관 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
319,송현,37.480664,126.63582,인천 동구 수문통로 77송현도로변측정소,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
320,논현,37.404167,126.726111,인천 남동구 청능대로611번길 54(논현동)근린공원,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
321,청라,37.537745,126.63879,인천 서구 크리스탈로 131수질정화시설관리동 2층 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
322,송도,37.382084,126.654663,인천 연수구 갯벌로 12테크노파크 3층 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
323,아암,37.40508,126.63227,인천광역시 연수구 센트럴로 350송도달빛축제공원 지장 (송도동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
324,원당,37.5941,126.6986,인천 서구 고산후로121번길 7(원당동)검단선사박물관 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
325,길상,37.640887,126.490972,인천 강화군 길상면 강화동로 15-1길상면보건지소 2층,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
326,삼산,37.51279,126.73643,인천 부평구 충선로 262시냇물공원 (삼산동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
327,경인항,37.566459,126.595122,인천 서구 오류동 경인항인천컨테이너 부두 내,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
328,인천항,37.463043,126.624209,인천 중구 항동7가 1-48내항 24호 창고 앞 부지,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
329,소사본동,37.4800328,126.7999056,경기 부천시 경인옛로 73소사어울마당 소향관,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
330,내동,37.5203,126.7737,경기 부천시 삼작로 109신흥동주민센터 앞 도로변,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
331,중2동,37.4939,126.7701,경기 부천시 심중로 121책마루도서관,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
332,오정동,37.5278,126.7967,경기 부천시 성오로 172오정어울마당 아트홀,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
333,송내대로(중동),37.5056,126.759,경기 부천시 송내대로 262계남공원,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
334,석모리,37.70805,126.28135,인천 강화군 삼산면 석모리347-4(해병 1935부대),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
335,덕적도,37.233041,126.149272,인천 옹진군 덕적면 진리산 35-4번지,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
336,백령도,37.938413,124.645669,인천 옹진군 백령면 연화리산241-2,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
337,영흥,37.255942,126.483536,인천광역시 옹진군 영흥면 영흥로251번길 90영흥 면사무소 2층 옥상 (영흥면사무소),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
338,연평도,37.652788,125.652904,인천 옹진군 연평면 연평리 631하나회관 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
339,울도,37.033578,125.996225,"인천 옹진군 덕적면 울도리 85번지사유지, 이형노","SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
340,여천동(울산),35.515703,129.35892,울산 남구 부두로 9현대자동차 엔진공장,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
341,야음동,35.528793,129.326001,울산 남구 대암로 90번길 27울산세관,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
342,삼산동,35.544442,129.331878,울산 남구 삼산중로 131번길 36삼산동 주민센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
343,신정로,35.533314,129.301215,울산 남구 신정2동(문수로)1674(436 학성고등학교),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
344,신정동,35.534671,129.307806,울산 남구 봉월로 20번길 9신정2동주민센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
345,덕신리,35.43445,129.30651,울산광역시 울주군 온산읍 덕신로 229고려아연(주) 사택 주차장,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
346,무거동,35.5509,129.260827,울산 남구 대학로 147번길 38무거동주민센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
347,효문동,35.560301,129.370866,울산 북구 염포로 290효문배수펌프장 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
348,상봉동,35.198267,128.07805,경남 진주시 비봉로 85번길 12(상봉동 주민센터 상봉현장 민원실),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
349,대안동,35.193333,128.084167,경남 진주시 진주대로 1052(중소기업은행),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
350,상대동,35.180609,128.121781,경남 진주시 동진로 279(한국전력공사 진주지점),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
351,정촌면,35.1246016667,128.09992247,경남 진주시 정촌면 예하리 1340예하초등학교 앞 공원 지상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
352,명서동,35.243402,128.641756,경남 창원시 의창구 우곡로101번길 28명서2동 민원센터 (명서동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
353,만촌동,35.865276,128.640031,대구 수성구 만촌2동 934 (동원초등학교)(국채보상로 1000)동원초등학교,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
354,호림동,35.837879,128.488731,대구 달서구 성서공단로 11길 32 대구기계부품연구원 1동 옥상대구기계부품연구원,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
355,유가읍,35.695336,128.459293,대구광역시 달성군 유가읍 테크노북로6길 20비슬공원,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
356,이곡동,35.851205,128.51153,대구 달서구 이곡동1258-2,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
357,시지동,35.837626,128.697558,대구광역시 수성구 노변공원로 52노변초등학교 (시지동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
358,진천동,35.816726,128.528732,대구광역시 달서구 월배로 131월배초등학교 (진천동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
359,다사읍,35.864922,128.457164,대구광역시 달성군 다사읍 매곡로12길 37다사읍주민자치센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
360,본동,35.83433,128.541083,대구광역시 달서구 구마로26길 62본동행정복지센터 (본동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
361,내당동,35.859,128.55183,대구광역시 서구 서대구로3길 46내당4동 행정복지센터 3층 옥상 (내당동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
362,침산동,35.88761,128.58434,대구광역시 북구 옥산로17길 21대구일중학교 (침산동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
363,화원읍,35.79736,128.50485,대구광역시 달성군 화원읍 인흥1길 12화원명곡체육공원,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
364,장흥동,35.980182,129.374795,경북 포항시 남구 철강로 331 공단정수장공단정수장,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
365,장량동,36.070725,129.380278,경북 포항시 북구 삼흥로 98 북구보건소북구보건소,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
366,대도동,36.018833,129.365867,경북 포항시 남구 대도동 111-6(상대동평생학습관)상대동평생학습관,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
367,대송면,35.968522,129.359954,경북 포항시 남구 대송면 장동홍계길19 (대송면사무소 내)대송면사무소,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
368,3공단,35.963042,129.376848,경북 포항시 남구 대송면 철강산단로130번길 293공단 배수지,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
369,파도리,36.736316,126.132168,충남 태안군 소원면 파도길51-19,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
370,이원면,36.869739,126.280761,충남 태안군 이원면 분지길14 (이원면사무소 1층 나동 옥상),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
371,태안읍,36.746709,126.301512,충남 태안군 태안읍 군청6길태안군장애인복지관,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
372,격렬비열도,36.62614,125.5579,충남 태안군 근흥면 가의도길 44-71번지서해종합기상관측소 옥상,PM2.5,2021-04-22 08:54:21,2021-04-22 08:54:21
373,예산군,36.687115,126.832093,충남 예산군 예산읍 신흥길 63(다목적 노인회관 옥상),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
374,대천2동,36.353251,126.589768,충남 보령시 중앙로 142-16(대천2동 주민센터 옥상),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
375,주교면,36.390845,126.569444,충남 보령시 주교면 울계큰길 396주교면사무소 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
376,외연도,36.229272,126.080791,충남 보령시 오천면 외연도리 산64헬기장 옆부지,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
377,홍성읍,36.597702,126.655133,충남 홍성군 홍성읍 내포로 136번길29 (느티나무 어린이집 옥상),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
378,내포,36.6529558,126.6677018,충남 홍성군 홍북읍 홍예공원로 8충남보건환경연구원 부지내 1층,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
379,금산읍,36.107179,127.490685,충남 금산군 금산읍 비호로 69금산읍사무소 별관 1층 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
380,청양읍,36.455152,126.804931,충남 청양군 청양읍 칠갑산로7길 54(청양군 보건의료원 옥상),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
381,정산면,36.41488,126.94505,충남 청양군 정산면 칠갑산로 1861정산커뮤니티센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
382,엄사면,36.286987,127.237919,충남 계룡시 엄사면 번영7길 17엄사도서관 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
383,평택당진항,36.930248,126.806683,충남 당진시 신평면 매산리 975서부두 방파제등대 옆,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
384,대산항,37.012575,126.426621,충남 서산시 대산읍 대죽리 1114대산항 공원부지,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
385,장항항,36.00799,126.690312,충남 서천군 장항읍 장산로 270-3장항해양수산사무소 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
386,신흥동,36.592906,127.292253,세종 조치원읍 군청로 87-16(신흥동)세종특별자치시 조치원청사 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
387,아름동,36.51212,127.24643,세종특별자치시 보듬3로 114아름동커뮤니티센터 옥상 (아름동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
388,한솔동,36.474172,127.252529,"세종특별자치시 누리로 27첫마을 6단지 관리사무소 옥상 (한솔동, 첫마을6단지)","SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
389,송도동,36.0300245,129.3748446,경북 포항시 남구 축항로 55송림초등학교 (송도동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
390,오천읍,35.9668107,129.4086805,경북 포항시 남구 오천읍 냉천로320번길 4-11오천읍민복지회관,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
391,청림동,35.9972932,129.4057291,경북 포항시 남구 신항로 10청림동주민센터 (청림동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
392,성건동,35.850801,129.207344,경북 경주시 성건동 667-3(성건동주민센터)성건동주민센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
393,보덕동,35.8357805,129.2869852,경북 경주시 경감로 587-18경주스마트미디어센터 지상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
394,안강읍,35.9907908,129.2269476,경북 경주시 안강읍 비화동길 9-40대한노인회 경주시지회 안강읍분회 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
395,외동읍,35.7156428,129.3234158,경북 경주시 외동읍 입실로3길 31외동보건지소 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
396,평화남산동(신음동),36.120551,128.116213,경북 김천시 평화순환길 291평화남산동주민센터 옥상 (평화동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
397,대광동,36.1439851,128.1370361,경북 김천시 공단2길 30-22평생교육원 별관 2층 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
398,율곡동,36.1214646,128.183796,경북 김천시 혁신4로 21율곡동 주민센터 옥상 (율곡동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
399,명륜동,36.564207,128.728086,경북 안동시 퇴계로 115 (명륜동)안동시청 경민관 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
400,공단동,36.105052,128.384038,경북 구미시 공단동 256-18 (근로자종합복지회)근로자종합복지회,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
401,원평동,36.130742,128.32579,경북 구미시 원평동 56-4(구미중앙로 24)동사무소,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
402,형곡동,36.114033,128.335603,경북 구미시 형곡동 142(구미시립도서관)구미시립도서관,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
403,4공단,36.141641,128.438685,경북 구미시 산동읍 첨단기업1로 17구미전자정보기술원 혁신관 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
404,진미동,36.10605,128.4187,경북 구미시 이계북로 149진미동 행정복지센터 (진평동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
405,가흥동,36.82066,128.61209,경북 영주시 가흥로 263시립도서관 내 (가흥동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
406,중방동,35.825174,128.743217,경북 경산시 중방동 708-5 남매로 158경산시보건소 정신보건센터 2층,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
407,상주시,36.428917,128.157757,경북 상주시 북천로 63북문동주민센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
408,칠곡군,35.990702,128.418493,경북 칠곡군 왜관읍 관문로1길 30칠곡군 보건소 건강증진센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
409,영덕읍,36.420285,129.3637254,경북 영덕군 영덕읍 삼근길 6-7영덕군민운동장 옆,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
410,강구면,36.363249,129.389769,경북 영덕군 강구면 강구리 167강구대게축구장 내,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
411,영해면,36.537527,129.407086,경북 영덕군 영해면 예주3길 7영해면행정복지센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
412,문경시,36.58667,128.18591,경북 문경시 시청2길 45모전도서관 옥상 (모전동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
413,성주군,35.9174536,128.2902229,경북 성주군 성주읍 성주로 3258성주군 별고을교육원 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
414,화북면,36.112801,128.92785,경북 영천시 화북면천문로 2304-21(화북정수장내),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
415,영천시,35.9729798,128.9376783,경북 영천시 시청로 23영천 별빛직장어린이집,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
416,안계면,36.3692,128.456533,경북 의성군 안계면 위양2길 9-26정수장,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
417,의성읍,36.35266,128.69676,경북 의성군 의성읍 군청길 31의성군청 별관 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
418,울진군,36.9973684,129.4027221,경북 울진군 울진읍 읍내10길 19울진읍사무소,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
